Stage3_Outlay_Type,Outlay_Amount,Stage4_Function,VizSideOutlays,percent of outlays,Rank_Stage3_Outlays,Rank_Stage4_Functions,Link,t,sigmoid,curve
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-5.75,0.00317268284249,22.0063453657
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-5.5,0.0040701377159,22.0081402754
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-5.25,0.00522012569356,22.0104402514
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-5.0,0.00669285092428,22.0133857018
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-4.75,0.00857748541371,22.0171549708
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-4.5,0.0109869426306,22.0219738853
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-4.25,0.0140636270432,22.0281272541
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-4.0,0.0179862099621,22.0359724199
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-3.75,0.02297736991,22.0459547398
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-3.5,0.0293122307514,22.0586244615
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-3.25,0.0373268873441,22.0746537747
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-3.0,0.0474258731776,22.0948517464
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-2.75,0.060086650174,22.1201733003
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-2.5,0.0758581800212,22.15171636
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-2.25,0.0953494648991,22.1906989298
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-2.0,0.119202922022,22.238405844
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-1.75,0.148047198032,22.2960943961
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-1.5,0.182425523806,22.3648510476
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-1.25,0.222700138825,22.4454002777
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-1.0,0.26894142137,22.5378828427
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-0.75,0.320821300825,22.6416426016
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-0.5,0.377540668798,22.7550813376
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-0.25,0.437823499114,22.8756469982
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,0.0,0.5,23.0
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,0.25,0.562176500886,23.1243530018
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,0.5,0.622459331202,23.2449186624
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,0.75,0.679178699175,23.3583573984
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,1.0,0.73105857863,23.4621171573
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,1.25,0.777299861175,23.5545997223
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,1.5,0.817574476194,23.6351489524
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,1.75,0.851952801968,23.7039056039
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,2.0,0.880797077978,23.761594156
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,2.25,0.904650535101,23.8093010702
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,2.5,0.924141819979,23.84828364
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,2.75,0.939913349826,23.8798266997
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,3.0,0.952574126822,23.9051482536
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,3.25,0.962673112656,23.9253462253
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,3.5,0.970687769249,23.9413755385
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,3.75,0.97702263009,23.9540452602
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,4.0,0.982013790038,23.9640275801
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,4.25,0.985936372957,23.9718727459
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,4.5,0.989013057369,23.9780261147
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,4.75,0.991422514586,23.9828450292
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,5.0,0.993307149076,23.9866142982
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,5.25,0.994779874306,23.9895597486
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,5.5,0.995929862284,23.9918597246
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,5.75,0.996827317158,23.9936546343
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,6.0,0.997527376843,23.9950547537
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-6.0,0.00247262315663,22.0049452463
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-5.75,0.00317268284249,22.0063453657
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-5.5,0.0040701377159,22.0081402754
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-5.25,0.00522012569356,22.0104402514
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-5.0,0.00669285092428,22.0133857018
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-4.75,0.00857748541371,22.0171549708
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-4.5,0.0109869426306,22.0219738853
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-4.25,0.0140636270432,22.0281272541
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-4.0,0.0179862099621,22.0359724199
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-3.75,0.02297736991,22.0459547398
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-3.5,0.0293122307514,22.0586244615
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-3.25,0.0373268873441,22.0746537747
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-3.0,0.0474258731776,22.0948517464
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-2.75,0.060086650174,22.1201733003
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-2.5,0.0758581800212,22.15171636
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-2.25,0.0953494648991,22.1906989298
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-2.0,0.119202922022,22.238405844
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-1.75,0.148047198032,22.2960943961
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-1.5,0.182425523806,22.3648510476
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-1.25,0.222700138825,22.4454002777
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-1.0,0.26894142137,22.5378828427
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-0.75,0.320821300825,22.6416426016
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-0.5,0.377540668798,22.7550813376
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,-0.25,0.437823499114,22.8756469982
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,0.0,0.5,23.0
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,0.25,0.562176500886,23.1243530018
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,0.5,0.622459331202,23.2449186624
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,0.75,0.679178699175,23.3583573984
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,1.0,0.73105857863,23.4621171573
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,1.25,0.777299861175,23.5545997223
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,1.5,0.817574476194,23.6351489524
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,1.75,0.851952801968,23.7039056039
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,2.0,0.880797077978,23.761594156
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,2.25,0.904650535101,23.8093010702
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,2.5,0.924141819979,23.84828364
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,2.75,0.939913349826,23.8798266997
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,3.0,0.952574126822,23.9051482536
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,3.25,0.962673112656,23.9253462253
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,3.5,0.970687769249,23.9413755385
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,3.75,0.97702263009,23.9540452602
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,4.0,0.982013790038,23.9640275801
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,4.25,0.985936372957,23.9718727459
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,4.5,0.989013057369,23.9780261147
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,4.75,0.991422514586,23.9828450292
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,5.0,0.993307149076,23.9866142982
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,5.25,0.994779874306,23.9895597486
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,5.5,0.995929862284,23.9918597246
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,5.75,0.996827317158,23.9936546343
Outlay,7226000000,"Education, Training, Employment, and Social Services",Function,0.02197381144973635,22,24,link,6.0,0.997527376843,23.9950547537
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-6.0,0.00247262315663,21.0024726232
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-5.75,0.00317268284249,21.0031726828
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-5.5,0.0040701377159,21.0040701377
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-5.25,0.00522012569356,21.0052201257
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-5.0,0.00669285092428,21.0066928509
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-4.75,0.00857748541371,21.0085774854
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-4.5,0.0109869426306,21.0109869426
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-4.25,0.0140636270432,21.014063627
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-4.0,0.0179862099621,21.01798621
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-3.75,0.02297736991,21.0229773699
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-3.5,0.0293122307514,21.0293122308
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-3.25,0.0373268873441,21.0373268873
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-3.0,0.0474258731776,21.0474258732
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-2.75,0.060086650174,21.0600866502
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-2.5,0.0758581800212,21.07585818
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-2.25,0.0953494648991,21.0953494649
Outlay,4154000000,Administration of Justice,Function,0.012632052693357985,21,22,link,-2.0,0.119202922022,21.119202922
